arg-id,argument
Acsv-721_1,核燃料サイクル推進の基本計画は、明確な竣工時期を示した上で見直すべきである。
Acsv-722_0,核燃料サイクルの推進は見直すべきである。
Acsv-722_1,利用目的のないプルトニウムは持たないという原則のもと、保有量を適切に管理し削減に取り組むべきである。
Acsv-722_2,現時点で大量のプルトニウムを保有している状態で再処理政策を進めるべきではない。
Acsv-722_3,着工から27回も竣工を延期しており、30余年過ぎたが、竣工の目処がつかないのは異常事態である。
Acsv-722_4,政府や当事者たちに異常事態への認識が見られないのは問題であり、政策に誤りがあったと考えられる。
Acsv-723_0,核燃サイクルとプルサーマルは断念すべきである。
Acsv-723_1,未来へ負担を押し付ける政策をやめるべきである。
Acsv-724_0,核燃料サイクルはすでに破綻している。
Acsv-724_1,六ケ所再処理工場は27回も工事完成が延期されているため、核燃料サイクルから撤退すべきである。
Acsv-725_0,もんじゅ廃炉や第二再処理工場計画消失で明確になった「プルトニウム利用の核燃料サイクル」の破綻を率直に認めるべきである。
Acsv-725_1,第7次エネルギー基本計画に「軽水炉でのプルトニウム利用＝プルサーマルの中止」と「高速炉開発からの撤退」を明記すべきである。
Acsv-726_0,核燃料サイクルは事実上破綻しているため、高速炉開発に資源を投入するべきではない。
Acsv-727_0,プルトニウムの保有について、海外に依存している現状は国防面から懸念がある。
Acsv-727_1,プルトニウムの製産に資する原子力発電は、他国の利益になる恐れがあるため、本基本計画案は廃案を求める。
Acsv-728_0,核燃料サイクルを堅持することが基本方針であるが、高速炉サイクルまで実用化することを明記すべきである。
Acsv-728_1,高速実証炉開発に取り組むことは重要であるが、実用化にはフロントエンド、バックエンドまでの実用化が必要である。
Acsv-729_0,プルサーマルの推進は当然である
Acsv-729_1,高速炉による燃料サイクルに再挑戦すべき
Acsv-730_0,高速炉は、高速炉サイクル全体で長期にわたり技術開発が必要である。
Acsv-730_1,国内の実証炉開発を着実に進める必要がある。
Acsv-730_2,国際協力を活用しつつ技術を蓄積する必要がある。
Acsv-730_3,高速炉サイクルについては、使用済ＭＯＸ燃料の再処理やＰｕ／ＭＡ分離消滅等の開発ロードマップを整備する必要がある。
Acsv-730_4,技術オプションを確保し、より優れた技術を効率的に実用化することが重要である。
Acsv-731_0,原子力発電所で使用される核燃料は、使用後に放射性廃棄物として処理されるべきである。
Acsv-731_1,放射性廃棄物は数千年にわたって安全に保管される必要がある。
Acsv-732_0,原発のゴミ処理問題は解決しておらず、トイレの無いマンション状態である。
Acsv-733_0,核のゴミ問題を今後どうするのかについての議論が必要である。
Acsv-734_0,日本は世界有数の地震国であり、高レベル放射性廃棄物を安全に保管できる土地は国内に存在しない。
Acsv-734_1,地層処分は妄言であり、無益な試みに莫大な税金をつぎ込み続けることは許されない。
Acsv-735_0,高レベル放射性廃棄物の地層処分の方針を改めるべき
Acsv-735_1,日本の国土状況に適した処分方法を検討すべき
Acsv-736_0,もんじゅが廃炉になり、六ヶ所再処理工場が動いていないため、核燃料サイクルを実効的に回すことはできない。
Acsv-736_1,政府は使用済み燃料の直接処分に舵を切るべきである。
Acsv-737_0,高速増殖炉という夢を追わずに、現実的な原子力利用を考えるべきである。
Acsv-737_1,使用済み燃料の直接処分や管理長期保管を実施すべきである。
Acsv-737_2,運転終了が決まった炉を着実に廃炉していくことが必要である。
Acsv-738_0,使用済燃料の直接処分の推進が必要である。
Acsv-738_1,実用化に向けて具体的方策の検討と法制面の規制に着手すべきである。
Acsv-738_2,再処理政策を転換して全量直接処分する方針を明記すべきである。
Acsv-739_0,使用済み核燃料は危険な廃棄物であると認めるべき
Acsv-739_1,原発の全廃を決め、これ以上核廃棄物を増やさないことを確約すべき
Acsv-739_2,使用済み核燃料と使用途中の核燃料は原発現地に保管し冷やしておくべき
Acsv-740_0,除去土壌は放射性物質なので全国に拡散せず、集中保管し管理すべきである。
Acsv-741_0,放射能汚染土の再利用はやめるべきである。
Acsv-741_1,8000bq/kgの定義に問題があり、内部被曝や長期的低線量被曝の影響が否定できない。
Acsv-742_0,除去土壌の再利用はすべきではない。
Acsv-742_1,除染で生じた土壌は放射性固体廃棄物であり、拡散・再利用すべきではない。
Acsv-742_2,二重基準をやめるべきである。
Acsv-743_0,中間貯蔵施設の除去土壌の再利用はすべきでない。
Acsv-743_1,再利用による周辺住民への放射能の影響や、土地を再利用する際の作業員の被爆についての問題が多数ある。
Acsv-743_2,住民の生活圏への持ち込みと再利用には反対。
Acsv-744_0,プルトニウム及びMOX燃料の取り扱いが不明瞭であるため、本案は不十分である。
Acsv-744_1,本案は廃案とするべきである。
Acsv-745_0,最終処分場の必要性について、原子力事業者だけでなく政府も主体となって国民に説明すべきである。
Acsv-745_1,政府はこれまで原子力を推進してきたため、今後もその必要性を国民に説明する責任がある。
Acsv-746_0,中間貯蔵施設に貯蔵された使用済燃料は六ヶ所再処理工場へ搬出する方針は従来の説明と異なる。
Acsv-746_1,変更した理由を説明すべきである。
Acsv-747_0,中間貯蔵施設に貯蔵された使用済燃料を六ヶ所再処理工場へ搬出する方針は従来の説明から変更されているため、その理由を説明すべきである。
